customerID;Churn;gender;SeniorCitizen;Partner;Dependents;tenure;PhoneService;MultipleLines;InternetService;OnlineSecurity;OnlineBackup;DeviceProtection;TechSupport;StreamingTV;StreamingMovies;Contract;PaperlessBilling;PaymentMethod;Charges.Monthly;Charges.Total
4254-QPEDE;No;Female;0;Yes;No;52;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);6625;33301
4255-DDUOU;Yes;Female;0;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;205;205
4256-ZWTZI;No;Female;0;No;Yes;5;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Mailed check;510;2868
4257-GAESD;No;Female;0;No;No;6;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;No;Credit card (automatic);450;2987
4273-MBHYA;No;Female;0;No;Yes;1;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;8935;8935
4274-DRSQT;No;Female;0;No;No;66;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;No;One year;Yes;Bank transfer (automatic);889;60001
4274-OWWYO;Yes;Male;0;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;7435;7435
4277-BWBML;No;Male;0;Yes;Yes;72;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);1995;132285
4277-PVRAN;Yes;Female;0;No;No;8;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);801;6793
4277-UDIEF;No;Male;0;Yes;Yes;24;Yes;Yes;DSL;Yes;No;No;Yes;Yes;Yes;Month-to-month;No;Bank transfer (automatic);810;192385
4280-DLSHD;No;Male;0;Yes;No;8;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;5475;44585
4282-ACRXS;No;Male;1;Yes;No;38;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;2485;95575
4282-MSACW;No;Male;0;No;No;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Credit card (automatic);1172;803595
4282-YMKNA;Yes;Female;0;No;No;9;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7475;7066
4283-FUTGF;Yes;Male;1;No;No;19;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;7985;147175
4283-IVYCI;No;Male;0;No;No;9;Yes;No;DSL;Yes;No;No;Yes;No;Yes;Month-to-month;No;Mailed check;6495;5478
4285-GYRQC;Yes;Female;0;Yes;No;7;Yes;No;Fiber optic;No;No;Yes;No;Yes;No;Month-to-month;Yes;Electronic check;8625;5871
4289-DTDKW;Yes;Male;0;Yes;No;40;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;1013;41131
4290-BSXUX;Yes;Male;0;Yes;No;3;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);7965;25175
4291-HPAXL;No;Male;0;No;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;1985;1985
4291-HYEBC;No;Female;1;Yes;Yes;28;No;No phone service;DSL;No;Yes;No;No;No;Yes;One year;Yes;Electronic check;391;10966
4291-SHSBH;No;Male;0;No;No;7;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;6955;52135
4291-TPNFG;No;Male;0;Yes;No;72;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);823;598055
4291-YZODP;No;Female;0;No;Yes;7;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2005;968
4293-ETKAP;No;Female;0;Yes;Yes;65;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);794;50719
4295-YURET;No;Female;1;Yes;Yes;56;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);726;408435
4298-OYIFC;No;Male;0;Yes;No;15;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;10345;15398
4299-OPXEJ;No;Female;0;No;No;56;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Bank transfer (automatic);1955;108055
4299-SIMNS;No;Male;0;No;No;9;Yes;Yes;Fiber optic;Yes;No;No;No;No;No;Month-to-month;Yes;Electronic check;8115;78445
4301-VVZKA;No;Male;0;Yes;No;16;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;754;11894
4302-ZYFEL;No;Male;0;Yes;Yes;69;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);2055;14031
4304-TSPVK;No;Female;0;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);1149;784355
4304-XUMGI;No;Male;1;Yes;Yes;50;Yes;Yes;DSL;Yes;Yes;Yes;No;No;Yes;Two year;Yes;Bank transfer (automatic);7515;382245
4307-KTUMW;Yes;Male;0;Yes;No;53;Yes;Yes;Fiber optic;Yes;No;Yes;No;No;Yes;Month-to-month;No;Electronic check;939;50292
4307-KWMXE;No;Male;0;No;No;10;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;3575;3898
4310-KEDTB;No;Female;0;No;Yes;26;No;No phone service;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Mailed check;298;7865
4311-QTTAI;No;Female;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);1935;29555
4312-GVYNH;No;Female;0;Yes;No;70;No;No phone service;DSL;Yes;No;Yes;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);4985;33702
4312-KFRXN;No;Male;0;Yes;No;72;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;254;17109
4315-MURBD;Yes;Female;0;No;No;12;Yes;No;Fiber optic;Yes;No;No;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);989;112095
4316-XCSLJ;No;Male;0;No;Yes;17;Yes;No;DSL;Yes;No;No;No;No;No;Month-to-month;Yes;Mailed check;503;8468
4317-VTEOA;Yes;Male;0;No;No;1;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;5075;5075
4318-RAJVY;No;Female;0;No;No;10;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;198;19825
4320-QMLLA;No;Male;0;No;No;7;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Mailed check;5485;3704
4322-RCYMT;Yes;Male;0;Yes;Yes;68;Yes;Yes;DSL;No;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);758;529395
4323-ELYYB;No;Male;0;Yes;Yes;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;200;21855
4323-OHFOW;No;Female;1;Yes;No;70;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);10555;719535
4323-SADQS;Yes;Male;0;Yes;Yes;7;No;No phone service;DSL;Yes;No;No;Yes;No;No;Month-to-month;Yes;Electronic check;345;27925
4324-AHJKS;No;Female;0;No;No;5;Yes;No;DSL;Yes;No;Yes;No;No;No;Month-to-month;No;Credit card (automatic);558;3004
4324-BZCKL;No;Female;0;Yes;Yes;10;Yes;No;DSL;No;Yes;Yes;No;No;No;Month-to-month;Yes;Mailed check;5555;5513
4325-NFSKC;Yes;Male;1;No;No;19;Yes;Yes;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;906;16600
4328-VUFWD;No;Female;0;No;No;39;Yes;No;DSL;No;No;No;Yes;No;Yes;One year;No;Electronic check;593;220915
4329-YPDDQ;No;Male;0;No;No;20;Yes;No;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1082;22037
4332-MUOEZ;No;Male;1;Yes;Yes;20;Yes;No;Fiber optic;Yes;No;Yes;Yes;No;Yes;One year;No;Credit card (automatic);943;18183
4334-HOWRP;No;Male;1;Yes;No;72;No;No phone service;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);6495;45460
4335-BSMJS;No;Female;0;No;No;62;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);258;156395
4335-UPJSI;No;Female;0;No;Yes;24;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;1975;4981
4338-EYCER;No;Male;0;Yes;No;21;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;No;Bank transfer (automatic);546;11252
4342-HENTK;Yes;Female;1;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;7065;14235
4342-HFXWS;No;Female;0;Yes;Yes;48;Yes;No;DSL;Yes;No;Yes;Yes;Yes;No;One year;No;Bank transfer (automatic);697;302365
4343-EJVQB;No;Male;0;No;No;7;Yes;No;Fiber optic;Yes;No;No;No;No;No;Month-to-month;No;Mailed check;7435;5336
4349-GFQHK;Yes;Male;0;No;No;1;Yes;Yes;DSL;No;No;Yes;No;No;No;Month-to-month;No;Electronic check;5435;5435
4350-ZTLPI;No;Female;0;Yes;No;53;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);10895;57182
4351-QLCSU;Yes;Female;0;No;No;1;Yes;No;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Credit card (automatic);550;550
4353-HYOJD;No;Female;0;Yes;Yes;27;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;4985;133615
4355-CVPVS;No;Female;0;Yes;Yes;56;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;One year;No;Bank transfer (automatic);889;49680
4355-HBJHH;Yes;Male;0;Yes;Yes;67;Yes;Yes;DSL;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;797;52934
4359-INNWN;No;Female;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);2005;3379
4360-PNRQB;No;Male;0;No;No;18;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);756;139505
4360-QRAVE;No;Male;1;No;No;37;No;No phone service;DSL;No;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;3665;13150
4361-BKAXE;Yes;Female;0;No;No;41;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1145;452745
4361-FEBGN;No;Male;0;No;No;48;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);2015;98295
4361-JEIVL;Yes;Male;0;No;Yes;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;444;444
4365-MSDYN;No;Male;0;Yes;No;8;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Bank transfer (automatic);1955;16115
4366-CTOUZ;No;Female;0;No;No;50;Yes;No;Fiber optic;No;Yes;No;Yes;Yes;Yes;Two year;Yes;Mailed check;1002;503845
4367-NHWMM;No;Female;0;No;No;1;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Mailed check;249;249
4367-NUYAO;No;Male;0;Yes;Yes;0;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;2575;0
4369-HTUIF;Yes;Male;1;No;No;6;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);8515;5036
4369-NYSCF;No;Male;0;No;No;56;Yes;No;DSL;No;Yes;No;Yes;Yes;Yes;One year;Yes;Bank transfer (automatic);7575;428465
4373-MAVJG;Yes;Female;0;Yes;Yes;14;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);909;12590
4373-VVHQL;No;Male;0;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;4475;4475
4374-YMUSQ;No;Male;0;No;No;34;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;No;Credit card (automatic);11625;389905
4376-KFVRS;No;Male;0;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);11405;84682
4377-VDHYI;No;Male;0;Yes;Yes;32;Yes;No;Fiber optic;Yes;Yes;No;No;No;Yes;One year;Yes;Electronic check;908;302385
4378-BZYFP;No;Male;0;No;No;17;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;205;3658
4378-MYPGO;No;Male;0;Yes;Yes;68;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);10525;717315
4381-MHQDC;No;Female;0;No;No;47;Yes;Yes;DSL;Yes;No;Yes;Yes;No;No;Two year;Yes;Mailed check;650;28799
4385-GZQXV;Yes;Female;1;No;No;16;Yes;No;Fiber optic;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;9445;15112
4385-ZKVNW;No;Male;0;Yes;Yes;44;Yes;No;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);549;25491
4389-UEFCZ;No;Female;0;Yes;No;72;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Two year;Yes;Electronic check;1055;75440
4390-KYULV;Yes;Male;0;Yes;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);2055;5115
4391-LNRXK;No;Male;0;No;No;22;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Bank transfer (automatic);9495;21428
4391-RESHN;Yes;Male;0;No;No;23;Yes;Yes;Fiber optic;No;No;Yes;Yes;Yes;Yes;Month-to-month;Yes;Mailed check;10405;24701
4393-GEADV;No;Male;0;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);11475;78423
4393-OBCRR;No;Female;0;No;No;3;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;2025;712
4393-RYCRE;No;Male;0;No;No;44;Yes;No;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;10605;45108
4395-PZMSN;No;Male;1;No;No;5;Yes;No;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;8555;4085
4396-KLSEH;No;Male;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;1985;630
4397-FRLTA;No;Female;0;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;2015;845
4398-HSCJH;Yes;Female;0;No;No;3;Yes;Yes;DSL;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;636;15565
4402-FTBXC;No;Male;0;No;No;54;Yes;No;Fiber optic;Yes;No;Yes;No;Yes;No;Month-to-month;No;Mailed check;898;46670
4403-BWPAY;No;Male;0;No;No;14;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);248;3217
4404-HIBDJ;Yes;Female;0;No;No;25;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;One year;No;Mailed check;743;18638
4412-YLTKF;Yes;Female;1;No;No;27;Yes;Yes;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;7805;21355
4415-IJZTP;Yes;Female;0;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;745;745
4415-WNGVR;No;Female;1;Yes;No;12;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Electronic check;792;94385
4418-LZMSV;No;Male;0;Yes;Yes;13;Yes;No;DSL;No;Yes;Yes;Yes;No;No;Month-to-month;No;Bank transfer (automatic);618;7501
4419-UJMUS;No;Male;0;Yes;Yes;69;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;Two year;Yes;Electronic check;9935;685645
4422-QVIJA;No;Female;0;No;Yes;35;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;5015;165535
4423-JWZJN;No;Male;0;Yes;Yes;64;Yes;Yes;Fiber optic;No;No;Yes;No;No;Yes;One year;No;Credit card (automatic);9025;562915
4423-YLHDV;Yes;Female;0;Yes;No;21;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);1044;220025
4424-TKOPW;Yes;Male;1;No;No;2;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;9385;19675
4425-OWHWB;No;Female;0;No;No;20;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Credit card (automatic);1935;43375
4429-WYGFR;No;Male;0;No;No;26;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);4915;12373
4430-UZIPO;Yes;Male;0;No;No;3;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;Yes;Mailed check;3685;1087
4430-YHXGG;No;Female;0;No;Yes;4;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;2545;842
4431-EDMIQ;No;Female;0;Yes;Yes;7;Yes;No;DSL;Yes;Yes;Yes;Yes;Yes;No;Month-to-month;Yes;Electronic check;757;55405
4432-ADRLB;Yes;Male;0;No;No;2;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;4465;749
4433-JCGCG;Yes;Male;1;Yes;No;46;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;1010;468005
4439-JMPMT;Yes;Female;0;Yes;Yes;5;Yes;No;Fiber optic;No;No;No;Yes;Yes;No;Month-to-month;Yes;Electronic check;8575;47095
4439-YRNVD;No;Female;0;No;No;10;No;No phone service;DSL;No;Yes;No;Yes;No;No;Month-to-month;No;Electronic check;3625;3740
4441-NIHPT;Yes;Female;1;No;No;13;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Electronic check;743;94035
4443-EMBNA;No;Female;0;Yes;No;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);2475;18369
4445-KWOKW;No;Female;0;No;No;42;Yes;Yes;DSL;Yes;Yes;No;No;No;No;One year;Yes;Bank transfer (automatic);6015;24216
4445-ZJNMU;No;Male;0;No;No;9;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);993;91875
4446-BZKHU;Yes;Male;0;Yes;No;61;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10555;628145
4450-DLLMH;No;Male;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Credit card (automatic);713;15775
4450-MDZFX;No;Male;0;Yes;Yes;60;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Bank transfer (automatic);7435;44533
4450-YOOHP;No;Female;0;No;No;39;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);5065;19054
4451-RWASJ;No;Male;0;Yes;Yes;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;Yes;Mailed check;195;23975
4452-QIIEB;No;Male;0;No;No;7;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;439;2784
4452-ROHMO;No;Female;0;No;No;15;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;196;3316
4455-BFSPD;No;Female;0;Yes;No;61;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;No;Bank transfer (automatic);10115;63839
4456-RHSNB;No;Female;0;Yes;Yes;19;Yes;No;DSL;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);496;9629
4458-KVRBJ;No;Male;0;No;No;59;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;250;15105
4459-BBGHE;No;Male;0;No;Yes;30;No;No phone service;DSL;No;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;445;13078
4462-CYWMH;No;Male;1;Yes;No;62;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);898;562955
4464-JCOLN;Yes;Male;0;Yes;Yes;2;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Mailed check;1985;359
4465-VDKIQ;No;Female;0;No;No;18;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;No;Electronic check;778;13586
4468-KAZHE;No;Female;1;Yes;No;20;Yes;No;DSL;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;600;125935
4468-YDOVK;No;Male;0;No;Yes;5;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Bank transfer (automatic);4865;2352
4471-KXAUH;Yes;Female;0;Yes;No;42;Yes;Yes;Fiber optic;No;No;Yes;Yes;No;No;Month-to-month;Yes;Electronic check;843;35884
4472-LVYGI;No;Female;0;Yes;Yes;0;No;No phone service;DSL;Yes;No;Yes;Yes;Yes;No;Two year;Yes;Bank transfer (automatic);5255;0
4472-VESGY;No;Female;0;Yes;Yes;52;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;Yes;Month-to-month;No;Bank transfer (automatic);9815;49934
4475-NVTLU;No;Male;0;Yes;Yes;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Electronic check;192;9037
4476-OSWTN;No;Male;1;Yes;No;69;Yes;Yes;Fiber optic;Yes;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;11055;76101
4480-MBMLB;No;Female;0;No;No;36;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);1048;388645
4480-QQRHC;No;Female;1;No;No;8;Yes;No;Fiber optic;No;No;Yes;No;No;No;Month-to-month;Yes;Bank transfer (automatic);7405;60015
4482-EWFMI;No;Female;0;No;No;2;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;697;1352
4482-FTFFX;No;Male;0;No;No;5;Yes;No;DSL;No;No;Yes;Yes;No;No;Month-to-month;No;Electronic check;5615;29145
4484-CGXFK;Yes;Female;0;No;No;3;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;553;19615
4484-GLZOU;Yes;Female;0;Yes;No;52;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;10505;562485
4486-EFAEB;No;Male;0;No;No;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Electronic check;204;25165
4487-ZYJZK;No;Female;0;Yes;Yes;38;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);196;7631
4488-KQFDT;No;Female;0;No;No;61;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Electronic check;10395;64230
4488-PSYCG;Yes;Male;0;No;No;16;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);2025;32745
